,home_shot,away_shot,home_possession,away_possession,home_pass_success,away_pass_success,home_dribbles,away_dribbles,home_aerials_won,away_aerials_won,home_tackles,away_tackles,home_corners,away_corners,home_dispossessed,away_dispossessed,home_missing_player,away_missing_player,home_missing_player_rating,away_missing_player_rating,home,away,half_home_score,half_away_score,full_home_score,full_away_score,kick_off,date,matchup_home_goals,matchup_away_goals,matchup_home_wins,matchup_draw,matchup_away_wins,home_total_att,away_total_att,home_open_att,away_open_att,home_set_att,away_set_att,home_counter_att,away_counter_att,home_pk_att,away_pk_att,home_own_att,away_own_att,home_total_passes,away_total_passes,home_crosses_passes,away_crosses_passes,home_long_balls,away_long_balls,home_short_passes,away_short_passes
239,15,8,0,0,76,69,10,4,13,10,13,25,9,4,19,10,3,6,7.12,6.69,Fiorentina,Chievo,0,1,1,2,14:00,"Jpl, 01-Apr-12",6,7,Won (50%),Drew (0%),Won (50%),15,8,12,4,3,2,0,2,0,0,0,0,457,358,44,20,61,68,352,263
240,12,10,0,0,75,79,7,6,19,10,19,27,0,2,19,13,0,0,,,Parma Calcio 1913,Chievo,1,0,2,1,14:00,"Jpl, 18-Sep-11",4,3,Won (17%),Drew (67%),Won (17%),12,10,11,9,1,1,0,0,0,0,0,0,384,442,21,21,70,73,291,344
241,10,12,0,0,82,81,10,1,11,10,17,19,5,3,15,9,1,3,7.08,6.39,Lecce,Atalanta,1,1,1,2,19:45,"Jtan, 21-Sep-11",6,8,Won (17%),Drew (50%),Won (33%),10,12,8,10,0,1,2,0,0,1,0,0,545,481,21,15,59,60,463,404
242,12,15,0,0,75,69,6,10,19,19,21,22,1,5,16,11,5,4,6.74,6.87,Novara,Parma Calcio 1913,0,1,2,1,17:00,"Jmos, 26-Nov-11",2,1,Won (100%),Drew (0%),Won (0%),12,16,10,12,2,3,0,0,0,0,0,1,492,390,35,22,69,74,387,287
243,9,12,0,0,76,81,7,10,8,5,28,18,3,3,14,22,3,2,6.8,,Udinese,Fiorentina,2,0,2,0,14:00,"Jpl, 18-Sep-11",10,16,Won (33%),Drew (0%),Won (67%),9,12,6,12,2,0,0,0,1,0,0,0,436,537,17,22,58,62,359,447
244,12,17,0,0,80,87,10,2,8,11,13,23,6,3,14,7,2,4,6.38,6.66,Fiorentina,Lazio,1,1,1,2,14:00,"Jpl, 02-Okt-11",6,7,Won (33%),Drew (33%),Won (33%),12,17,7,14,4,3,1,0,0,0,0,0,394,581,20,26,57,65,313,486
245,10,7,42.1,57.9,74,81,5,7,10,9,15,28,6,4,23,12,4,6,6.94,6.89,Catania,Atalanta,1,0,2,0,19:45,"Jmos, 21-Apr-12",2,2,Won (17%),Drew (67%),Won (17%),10,7,5,3,4,2,1,2,0,0,0,0,345,475,22,29,49,53,269,387
246,15,11,0,0,76,82,8,6,15,18,31,31,8,2,15,21,1,1,7.3,6.76,Bologna,Lazio,0,1,0,2,19:45,"Jpl, 23-Okt-11",9,10,Won (33%),Drew (17%),Won (50%),14,12,5,8,8,0,1,3,0,0,0,1,471,503,30,19,48,73,388,407
247,22,9,0,0,85,80,15,1,10,12,14,23,9,4,13,8,6,2,6.87,6.98,Inter,Chievo,1,0,1,0,14:00,"Jpl, 23-Okt-11",14,9,Won (67%),Drew (17%),Won (17%),22,9,18,7,4,2,0,0,0,0,0,0,525,430,30,21,59,77,430,332
248,20,10,0,0,86,73,13,7,12,7,29,37,9,3,18,25,0,2,,6.72,Juventus,Robur Siena,0,0,0,0,14:00,"Jpl, 05-Feb-12",9,4,Won (67%),Drew (17%),Won (17%),20,10,17,8,3,1,0,1,0,0,0,0,773,331,40,9,86,52,644,267
249,9,16,0,0,74,86,4,17,3,6,33,16,2,3,10,24,3,2,6.74,7.17,Atalanta,Roma,2,1,4,1,14:00,"Jpl, 26-Feb-12",7,11,Won (17%),Drew (0%),Won (83%),9,16,1,12,4,4,4,0,0,0,0,0,281,531,11,14,55,43,208,471
250,11,16,0,0,73,88,8,9,5,12,18,23,4,2,12,11,1,5,7.28,6.91,Bologna,Roma,0,2,0,2,19:45,"Jtan, 21-Des-11",4,11,Won (0%),Drew (17%),Won (83%),11,16,9,13,2,3,0,0,0,0,0,0,277,679,18,10,43,74,208,589
251,9,14,0,0,75,80,9,7,19,20,15,25,6,7,11,8,1,4,7.3,6.87,Bologna,Atalanta,1,1,3,1,14:00,"Jpl, 30-Okt-11",5,6,Won (17%),Drew (50%),Won (33%),9,14,3,10,4,4,1,0,1,0,0,0,363,517,19,27,54,56,283,433
252,9,14,0,0,74,77,6,11,20,14,30,20,1,9,14,18,2,4,6.53,6.66,Robur Siena,Fiorentina,0,0,0,0,17:00,"Jnne, 20-Des-11",4,10,Won (33%),Drew (17%),Won (50%),9,14,6,8,2,6,1,0,0,0,0,0,421,453,24,31,63,76,331,343
253,17,12,0,0,84,85,11,10,11,10,34,21,7,3,10,17,5,2,6.97,6.74,Inter,Catania,0,2,2,2,19:45,"Jpl, 04-Mac-12",11,8,Won (67%),Drew (0%),Won (33%),17,12,14,8,3,2,0,2,0,0,0,0,567,472,43,13,53,64,462,380
254,17,10,0,0,76,77,11,7,4,12,20,21,4,4,13,18,5,2,6.9,6.87,Bologna,Palermo FC,0,0,1,3,14:00,"Jpl, 01-Apr-12",8,15,Won (33%),Drew (0%),Won (67%),16,11,8,9,7,1,1,0,0,0,0,1,417,412,20,13,38,58,348,337
255,10,17,0,0,72,84,6,10,4,11,16,16,2,3,13,11,5,5,7.14,7.02,Fiorentina,AC Milan,0,0,0,0,19:45,"Jmos, 19-Nov-11",2,9,Won (0%),Drew (0%),Won (100%),10,17,9,14,1,3,0,0,0,0,0,0,356,702,26,25,53,92,277,579
256,9,14,0,0,82,71,7,11,20,21,17,37,7,3,29,10,8,1,6.54,6.85,Lazio,Chievo,0,0,0,0,19:45,"Jtan, 21-Des-11",7,7,Won (50%),Drew (33%),Won (17%),9,14,5,8,4,6,0,0,0,0,0,0,551,367,35,16,56,65,454,285
257,20,6,0,0,87,78,9,5,10,5,26,23,10,4,14,21,7,2,6.96,6.95,AC Milan,Palermo FC,1,0,3,0,19:45,"Jmos, 15-Okt-11",7,11,Won (17%),Drew (17%),Won (67%),20,6,14,3,3,2,3,1,0,0,0,0,717,318,20,14,85,38,605,266
258,7,15,0,0,78,84,5,14,6,12,19,18,6,9,12,10,4,0,6.94,,Robur Siena,Napoli,0,0,1,1,14:00,"Jpl, 22-Jan-12",4,6,Won (17%),Drew (50%),Won (33%),7,15,3,7,4,7,0,0,0,1,0,0,345,519,19,27,66,79,258,404
259,18,9,0,0,86,65,10,7,6,10,21,15,9,2,13,12,2,5,7.27,6.47,Napoli,Cesena,0,0,0,0,19:45,"Jtan, 01-Feb-12",17,3,Won (100%),Drew (0%),Won (0%),18,9,13,8,3,0,2,1,0,0,0,0,618,268,46,14,96,66,468,187
260,5,15,0,0,79,82,9,9,15,17,29,32,2,6,21,18,5,2,6.44,7,Cagliari,Juventus,0,1,0,2,19:45,"Jpl, 06-Mei-12",9,11,Won (33%),Drew (17%),Won (50%),4,16,3,12,1,3,0,0,0,0,0,1,388,495,12,16,69,49,307,424
261,17,8,0,0,76,79,9,8,14,18,16,26,7,6,9,12,3,3,7.18,6.92,Fiorentina,Atalanta,1,0,2,2,19:45,"Jmos, 17-Des-11",11,8,Won (50%),Drew (33%),Won (17%),17,8,11,5,4,3,2,0,0,0,0,0,357,480,24,39,63,68,267,371
262,29,2,0,0,88,66,11,3,8,10,26,16,10,1,4,19,2,7,7.88,6.52,Juventus,Cesena,0,0,2,0,14:00,"Jpl, 04-Des-11",11,7,Won (60%),Drew (40%),Won (0%),29,2,23,0,5,1,0,1,1,0,0,0,688,235,45,7,48,75,584,152
263,28,16,48,52,80,82,13,2,15,15,17,21,8,2,11,11,5,8,6.42,6.92,Cagliari,Catania,1,0,3,0,17:30,"Jnne, 24-Apr-12",8,6,Won (50%),Drew (17%),Won (33%),28,16,17,10,8,6,3,0,0,0,0,0,423,459,21,28,58,66,342,360
264,19,10,59.4,40.6,78,72,8,17,12,14,37,29,7,6,18,21,6,3,6.89,6.44,Genoa,Parma Calcio 1913,0,1,2,2,17:00,"Jmos, 25-Feb-12",10,10,Won (33%),Drew (33%),Won (33%),19,10,10,7,8,1,0,2,1,0,0,0,556,377,37,14,58,62,456,293
265,13,11,0,0,80,72,5,2,16,15,10,17,4,3,14,10,3,1,6.39,6.96,Atalanta,Novara,1,0,2,1,14:00,"Jpl, 25-Sep-11",1,3,Won (0%),Drew (50%),Won (50%),13,11,10,8,2,2,1,1,0,0,0,0,468,414,22,26,71,61,371,324
266,14,9,0,0,77,76,10,5,11,21,19,14,8,4,5,15,5,2,6.84,6.31,Atalanta,Chievo,0,0,1,0,17:30,"Jnne, 24-Apr-12",3,5,Won (17%),Drew (50%),Won (33%),14,9,10,4,1,4,3,1,0,0,0,0,428,367,48,24,55,59,307,281
267,30,11,0,0,90,78,17,11,5,12,32,30,10,2,15,19,5,7,6.82,6.63,Inter,Cesena,0,0,2,1,14:00,"Jpl, 29-Apr-12",6,3,Won (100%),Drew (0%),Won (0%),31,10,26,8,3,0,1,2,0,0,1,0,662,334,32,13,44,70,577,250
268,18,13,0,0,77,79,13,7,16,10,24,29,5,4,10,17,4,4,6.81,6.83,Udinese,Inter,1,3,1,3,14:00,"Jtan, 25-Apr-12",8,9,Won (33%),Drew (0%),Won (67%),18,13,16,7,2,3,0,3,0,0,0,0,484,469,35,8,66,58,375,398
269,12,5,0,0,76,75,4,4,15,6,25,34,4,2,22,17,2,2,6.9,6.98,Robur Siena,Chievo,1,0,4,1,11:30,"Jpl, 30-Okt-11",7,4,Won (67%),Drew (17%),Won (17%),12,5,8,4,3,1,1,0,0,0,0,0,339,366,19,17,71,76,244,267
