"","X","home_shot","away_shot","home_possession","away_possession","home_pass_success","away_pass_success","home_dribbles","away_dribbles","home_aerials_won","away_aerials_won","home_tackles","away_tackles","home_corners","away_corners","home_dispossessed","away_dispossessed","home_missing_player","away_missing_player","home","away","half_home_score","half_away_score","full_home_score","full_away_score","kick_off","day","date","matchup_home_goals","matchup_away_goals","matchup_home_wins","matchup_draw","matchup_away_wins","home_total_att","away_total_att","home_open_att","away_open_att","home_set_att","away_set_att","home_counter_att","away_counter_att","home_pk_att","away_pk_att","home_own_att","away_own_att","home_total_passes","away_total_passes","home_crosses_passes","away_crosses_passes","home_long_balls","away_long_balls","home_short_passes","away_short_passes","date_no","home_last_5_points","away_last_5_points","home_last_5_goals","away_last_5_goals","home_last_5_possession","away_last_5_possession","home_last_5_conceded","away_last_5_conceded","home_last_5_passes","away_last_5_passes","home_last_5_shot","away_last_5_shot","season","home_uefa","away_uefa"
"205",14,5,14,33.1,66.9,73,85,7,9,15,13,8,17,2,7,10,4,3,5,"Valencia","Atletico Madrid",0,0,0,1,"15:15","Sat","28-11-20",6,8,0,67,33,5,15,4,11,1,3,0,0,0,0,0,1,338,681,10,18,59,65,269,597,18594,5,15,10,12,46.2,51.3,9,1,2056,2760,54,59,"LIGA2021",74.456,20.456
"206",22,20,11,67.6,32.4,88,77,6,7,12,18,11,19,12,9,10,7,6,3,"Real Madrid","Deportivo Alaves",0,1,1,2,"20:00","Sat","28-11-20",13,3,83,0,17,20,11,14,3,6,2,0,5,0,1,0,0,609,292,40,13,59,61,510,218,18594,7,6,9,6,59.82,37.06,8,6,3132,1605,64,50,"LIGA2021",154.456,20.456
"207",119,4,6,47.3,52.7,82,85,8,6,27,9,16,16,1,9,11,11,2,5,"Elche","Cadiz",1,0,1,1,"13:00","Sat","28-11-20",5,10,17,33,50,4,6,2,5,2,1,0,0,0,0,0,0,410,455,5,35,57,50,348,370,18594,8,7,7,3,49.7,28,6,5,2427,1355,33,37,"LIGA2021",20.456,20.456
"208",160,5,16,32.3,67.7,69,85,9,6,10,27,12,6,1,10,4,4,1,5,"SD Huesca","Sevilla",0,0,0,1,"17:30","Sat","28-11-20",3,3,50,0,50,5,16,5,10,0,6,0,0,0,0,0,0,283,593,11,24,57,92,215,477,18594,3,6,6,6,51.68,59.64,12,6,2455,2654,48,60,"LIGA2021",20.456,122.456
"209",101,20,10,71.6,28.4,91,78,8,4,12,14,10,15,5,3,6,4,6,8,"Barcelona","Osasuna",2,0,4,0,"13:00","Sun","29-11-20",20,5,50,33,17,20,10,15,9,5,1,0,0,0,0,0,0,837,333,16,25,52,54,769,254,18595,4,5,7,3,63.6,44.04,8,5,3383,1984,73,51,"LIGA2021",148.456,20.456
"210",211,17,9,67.6,32.4,84,67,7,8,28,16,19,9,8,0,6,12,4,6,"Celta Vigo","Granada",1,1,3,1,"17:30","Sun","29-11-20",10,4,67,17,17,17,9,13,6,4,1,0,2,0,0,0,0,629,301,13,3,50,67,564,230,18595,2,7,5,4,46.08,40.12,12,6,2164,1499,59,41,"LIGA2021",39.456,20.456
"211",323,11,5,52,48,64,60,5,7,20,30,18,12,3,2,7,10,1,2,"Getafe","Athletic Bilbao",0,1,1,1,"15:15","Sun","29-11-20",7,4,33,67,0,11,5,6,3,5,2,0,0,0,0,0,0,352,324,16,7,77,79,259,238,18595,5,9,4,9,49.48,53.62,6,4,1817,2217,56,74,"LIGA2021",31.456,56.456
"212",325,8,10,54.8,45.2,80,74,14,1,17,14,7,16,4,4,10,3,4,2,"Real Sociedad","Villarreal",1,1,1,1,"20:00","Sun","29-11-20",7,11,33,0,67,8,10,3,4,4,4,0,1,1,1,0,0,485,404,18,16,57,54,410,333,18595,15,11,14,8,58.38,60.2,2,3,2582,2984,66,56,"LIGA2021",29.456,76.456
"213",298,7,11,63,37,74,57,3,11,39,26,13,15,6,2,10,9,3,4,"Real Betis","Eibar",0,0,0,2,"20:00","Mon","30-11-20",5,9,17,50,33,7,11,5,5,2,3,0,1,0,2,0,0,548,323,12,19,87,83,447,221,18596,3,6,5,2,55.12,49.42,15,3,2771,2046,55,44,"LIGA2021",30.456,20.456
"214",173,10,6,49.9,50.1,79,76,11,8,19,18,13,26,4,5,18,8,2,5,"Athletic Bilbao","Celta Vigo",0,0,0,2,"20:00","Fri","04-12-20",8,8,33,33,33,10,6,9,5,1,1,0,0,0,0,0,0,493,496,21,16,75,66,397,412,18600,7,5,8,8,52.84,49.18,5,11,2134,2288,65,61,"LIGA2021",56.456,39.456
"215",175,12,10,63.1,36.9,89,78,14,12,12,11,15,15,4,3,9,10,6,6,"Sevilla","Real Madrid",0,0,0,1,"15:15","Sat","05-12-20",7,12,33,0,67,12,11,9,7,3,3,0,0,0,0,0,1,661,384,24,9,72,65,564,309,18601,9,7,7,10,63.4,58.38,5,9,2863,3066,68,70,"LIGA2021",122.456,154.456
"216",183,12,9,68.9,31.1,85,64,12,8,10,13,17,13,5,5,8,10,3,1,"Levante","Getafe",2,0,3,0,"13:00","Sat","05-12-20",4,5,50,33,17,12,9,11,6,1,2,0,1,0,0,0,0,586,265,16,24,60,57,508,184,18601,5,3,5,4,62.1,54.42,5,7,2527,1930,69,58,"LIGA2021",20.456,31.456
"217",250,7,21,17.8,82.2,60,88,8,16,9,18,15,11,5,13,5,7,4,5,"Cadiz","Barcelona",1,0,2,1,"20:00","Sat","05-12-20",1,4,0,0,100,7,22,2,13,3,8,2,0,0,0,0,1,195,896,10,23,55,25,129,846,18601,5,7,3,11,33.5,63.38,6,7,1584,3582,29,86,"LIGA2021",20.456,148.456
"218",15,14,13,53.6,46.4,82,80,15,4,13,15,15,17,4,4,6,7,4,1,"Atletico Madrid","Real Valladolid",0,0,2,0,"17:30","Sat","05-12-20",10,2,83,17,0,14,13,11,11,3,1,0,1,0,0,0,0,571,492,17,16,77,80,477,395,18601,15,7,11,6,55.1,38.02,1,7,2977,1544,64,42,"LIGA2021",20.456,20.456
"219",30,10,12,47.5,52.5,72,73,12,7,39,29,17,18,2,5,13,13,7,5,"Osasuna","Real Betis",0,0,0,2,"15:15","Sun","06-12-20",4,12,17,17,67,10,12,7,8,3,3,0,1,0,0,0,0,411,452,24,13,85,93,302,343,18602,4,3,3,5,40.24,56.6,9,14,1964,2797,53,55,"LIGA2021",20.456,30.456
"220",288,12,3,57.3,42.7,88,80,13,14,13,12,9,20,4,0,13,3,4,2,"Villarreal","Elche",0,0,0,0,"17:30","Sun","06-12-20",8,6,33,50,17,12,3,10,2,2,1,0,0,0,0,0,0,564,419,14,6,33,67,516,346,18602,9,6,7,6,56.82,48.48,3,7,2774,2349,50,30,"LIGA2021",76.456,20.456
"221",6,5,13,31.7,68.3,68,84,6,13,24,13,11,16,2,3,10,5,3,3,"Deportivo Alaves","Real Sociedad",0,0,0,0,"20:00","Sun","06-12-20",4,7,17,33,50,5,13,3,12,2,1,0,0,0,0,0,0,270,583,9,33,57,50,204,500,18602,9,13,8,12,34.22,60.46,5,3,1471,2642,48,66,"LIGA2021",20.456,29.456
"222",21,15,16,47.9,52.1,75,83,10,8,23,22,29,11,4,2,7,25,6,0,"Granada","SD Huesca",1,1,3,3,"13:00","Sun","06-12-20",5,2,50,25,25,15,16,7,10,7,3,1,3,0,0,0,0,425,462,25,22,71,65,329,375,18602,4,2,4,4,36.38,44.94,9,11,1397,2136,37,41,"LIGA2021",20.456,20.456
"223",188,19,6,63.9,36.1,75,47,5,3,23,35,12,8,8,0,3,10,3,5,"Eibar","Valencia",0,0,0,0,"20:00","Mon","07-12-20",5,3,50,33,17,19,6,13,3,5,3,1,0,0,0,0,0,495,285,33,9,99,93,363,182,18603,8,5,4,9,46.3,45.24,3,8,1978,2018,45,48,"LIGA2021",20.456,74.456
"224",326,11,13,46.9,53.1,71,72,9,7,25,34,7,19,3,3,15,5,2,5,"Real Valladolid","Osasuna",1,2,3,2,"20:00","Fri","11-12-20",5,7,17,33,50,11,13,7,8,2,5,1,0,1,0,0,0,384,432,14,29,82,87,287,316,18607,7,1,6,2,38.5,41.78,7,11,1669,2026,50,56,"LIGA2021",20.456,20.456
"225",84,11,13,39.7,60.3,68,78,7,9,12,23,12,8,0,10,5,7,5,1,"Valencia","Athletic Bilbao",1,0,2,2,"13:00","Sat","12-12-20",7,5,50,33,17,11,13,7,7,3,5,0,0,1,1,0,0,307,462,16,35,63,75,227,352,18608,6,7,8,8,41.82,50.78,6,6,1766,2097,40,62,"LIGA2021",74.456,56.456
"226",135,11,3,66.9,33.1,84,65,20,2,19,25,14,13,5,2,8,8,0,5,"SD Huesca","Deportivo Alaves",0,0,1,0,"17:30","Sat","12-12-20",7,10,33,0,67,11,3,10,1,1,2,0,0,0,0,0,0,562,278,18,8,74,79,470,191,18608,3,7,6,6,45.76,29.36,10,5,2169,1276,50,39,"LIGA2021",20.456,20.456
"227",184,8,8,25,75,66,89,7,9,12,17,18,13,5,3,9,10,4,4,"Getafe","Sevilla",0,0,0,1,"15:15","Sat","12-12-20",6,7,33,17,50,8,9,3,7,5,1,0,0,0,0,0,1,221,660,18,17,68,84,135,559,18608,3,9,4,7,47.54,61.7,9,5,1794,2820,57,59,"LIGA2021",31.456,122.456
"228",185,11,5,56.5,43.5,90,86,4,13,5,8,26,19,3,6,10,18,5,2,"Real Madrid","Atletico Madrid",1,0,2,0,"20:00","Sat","12-12-20",7,8,50,33,17,12,5,7,5,4,0,0,0,0,0,1,0,677,524,8,17,69,47,599,460,18608,7,15,8,11,56.24,57.82,8,1,2889,3151,65,65,"LIGA2021",154.456,20.456
"229",23,11,7,46.7,53.3,83,84,12,11,19,15,15,14,4,8,10,11,4,4,"Real Betis","Villarreal",0,1,1,1,"15:15","Sun","13-12-20",7,14,33,0,67,11,7,7,4,4,3,0,0,0,0,0,0,464,531,15,23,59,53,390,455,18609,6,9,7,7,55.1,52.98,12,3,2657,2559,55,55,"LIGA2021",30.456,76.456
"230",52,24,6,63.2,36.8,90,80,11,7,10,11,10,12,12,4,7,5,4,3,"Barcelona","Levante",0,0,1,0,"20:00","Sun","13-12-20",13,6,67,0,33,24,6,16,4,8,2,0,0,0,0,0,0,695,403,26,13,43,50,626,337,18609,7,7,11,7,69.34,64.16,6,4,3862,2582,97,71,"LIGA2021",148.456,20.456
"231",155,9,13,67.7,32.3,86,73,10,5,16,19,17,14,6,5,13,10,1,7,"Elche","Granada",0,1,0,1,"17:30","Sun","13-12-20",4,6,17,33,50,9,13,2,8,6,5,1,0,0,0,0,0,555,266,25,21,47,49,483,195,18609,4,2,4,6,47.66,39.06,6,12,2298,1611,30,47,"LIGA2021",20.456,20.456
"232",270,8,16,49.3,50.7,68,73,3,6,23,23,14,11,5,4,8,10,5,2,"Real Sociedad","Eibar",1,0,1,1,"13:00","Sun","13-12-20",12,9,50,17,33,8,16,4,13,4,3,0,0,0,0,0,0,365,376,13,31,74,86,278,259,18609,11,6,8,3,63.72,53.4,2,3,2767,2194,66,61,"LIGA2021",29.456,20.456
"233",236,7,12,61.2,38.8,84,77,10,14,15,21,9,14,1,5,9,4,5,5,"Celta Vigo","Cadiz",4,0,4,0,"20:00","Mon","14-12-20",14,9,67,0,33,7,12,3,5,1,7,2,0,1,0,0,0,576,365,3,23,50,64,523,278,18610,7,7,9,5,50.92,32.36,10,7,2413,1539,56,31,"LIGA2021",39.456,20.456
"234",126,18,10,68.4,31.6,92,77,8,9,11,6,10,7,6,6,6,6,5,1,"Real Madrid","Athletic Bilbao",1,0,3,1,"21:00","Tue","15-12-20",6,2,33,67,0,18,10,16,9,2,1,0,0,0,0,0,0,686,315,27,14,57,64,600,236,18611,7,5,6,8,55.68,53.6,7,7,2877,2166,63,59,"LIGA2021",154.456,56.456
"235",275,14,12,53.5,46.5,83,82,10,15,17,15,24,14,2,3,8,17,4,6,"Barcelona","Real Sociedad",2,1,2,1,"20:00","Wed","16-12-20",12,6,83,17,0,14,12,13,10,1,2,0,0,0,0,0,0,522,454,7,10,61,53,454,391,18612,9,9,11,5,66.12,62.7,5,2,3705,2638,96,65,"LIGA2021",148.456,29.456
"236",20,10,6,54.4,45.6,87,82,6,17,12,7,9,16,5,5,5,8,3,1,"Athletic Bilbao","SD Huesca",0,0,2,0,"20:00","Fri","18-12-20",12,3,60,40,0,10,6,7,5,2,1,0,0,1,0,0,0,511,427,19,20,52,60,440,347,18614,5,6,8,6,45.98,51,8,6,1962,2258,52,52,"LIGA2021",56.456,20.456
"237",86,12,8,48.3,51.7,88,92,5,10,7,5,17,11,2,4,3,7,3,2,"Atletico Madrid","Elche",1,0,3,1,"13:00","Sat","19-12-20",13,1,83,17,0,12,8,8,5,3,3,0,0,1,0,0,0,518,555,12,18,30,41,475,496,18615,12,4,8,3,55.48,53.12,2,4,3095,2393,59,35,"LIGA2021",20.456,20.456
"238",167,14,12,59,41,85,75,10,6,10,20,19,18,7,7,9,12,4,4,"Sevilla","Real Valladolid",1,0,1,1,"20:00","Sat","19-12-20",11,4,67,33,0,14,12,10,5,3,6,0,1,1,0,0,0,549,382,21,27,75,55,452,300,18615,12,10,7,9,65.94,39.82,3,7,3022,1676,60,50,"LIGA2021",122.456,20.456
"239",190,6,13,32,68,73,86,3,7,20,12,10,12,2,2,8,7,4,8,"Osasuna","Villarreal",0,2,1,3,"17:30","Sat","19-12-20",6,17,17,0,83,6,13,4,10,1,3,0,0,1,0,0,0,296,629,17,9,61,68,218,548,18615,1,7,3,6,43.44,51.7,11,4,1988,2529,61,51,"LIGA2021",20.456,76.456
"240",227,13,15,45.1,54.9,79,83,7,12,10,15,14,11,3,4,7,6,3,7,"Levante","Real Sociedad",1,1,2,1,"17:30","Sat","19-12-20",8,9,33,33,33,13,15,10,6,3,8,0,1,0,0,0,0,358,435,12,25,66,55,277,355,18615,6,6,6,4,57.22,57.4,4,4,2464,2446,58,55,"LIGA2021",20.456,29.456
"241",10,25,11,72.7,27.3,89,75,22,7,8,9,11,18,8,3,9,5,4,3,"Barcelona","Valencia",1,1,2,2,"15:15","Sat","19-12-20",11,10,33,33,33,25,11,19,7,4,3,1,1,1,0,0,0,740,278,19,15,43,57,678,206,18615,9,6,8,8,64.92,42.1,4,6,3588,1777,92,42,"LIGA2021",148.456,74.456
"242",31,11,8,55,45,79,75,7,4,10,23,15,15,3,5,12,11,4,2,"Celta Vigo","Deportivo Alaves",1,0,2,0,"13:00","Sun","20-12-20",8,5,33,17,50,11,8,8,3,1,5,2,0,0,0,0,0,535,437,8,16,87,69,439,352,18616,10,6,12,5,54.04,31.84,6,5,2574,1332,54,38,"LIGA2021",39.456,20.456
"243",178,8,6,61,39,82,67,15,9,26,21,15,15,2,4,9,9,4,3,"Cadiz","Getafe",0,1,0,2,"17:30","Sun","20-12-20",11,10,50,0,50,8,6,5,4,3,1,0,1,0,0,0,0,501,319,17,13,66,62,418,244,18616,4,2,3,2,34.74,40.2,11,8,1652,1545,37,49,"LIGA2021",20.456,31.456
"244",252,8,14,30.8,69.2,59,80,7,8,17,34,16,13,1,10,11,13,6,4,"Granada","Real Betis",2,0,2,0,"15:15","Sun","20-12-20",11,10,33,33,33,8,14,7,7,0,7,0,0,1,0,0,0,244,537,8,29,70,65,166,443,18616,4,4,6,5,39.82,52.52,11,12,1666,2448,55,49,"LIGA2021",20.456,30.456
"245",336,10,11,33.5,66.5,72,84,11,15,11,18,8,9,4,4,6,7,8,3,"Eibar","Real Madrid",1,2,1,3,"20:00","Sun","20-12-20",6,14,17,0,83,10,11,9,7,1,4,0,0,0,0,0,0,339,673,28,10,73,92,238,568,18616,7,10,4,8,48.92,56.46,2,4,1890,2962,68,65,"LIGA2021",20.456,154.456
"246",61,6,8,59.4,40.6,82,78,11,10,18,18,10,10,5,5,8,8,9,3,"Real Sociedad","Atletico Madrid",0,0,0,2,"18:45","Tue","22-12-20",7,7,33,17,50,6,8,3,3,3,4,0,1,0,0,0,0,526,358,25,21,47,58,453,279,18618,3,12,4,7,54.76,51.64,6,3,2322,2835,56,54,"LIGA2021",29.456,20.456
"247",110,10,19,30,70,69,85,6,19,20,28,12,11,3,5,5,4,5,3,"Valencia","Sevilla",0,0,0,1,"16:30","Tue","22-12-20",9,3,50,33,17,10,19,4,12,5,6,1,1,0,0,0,0,264,618,13,29,58,70,193,518,18618,4,10,6,7,40.46,64.42,7,4,1725,2996,46,65,"LIGA2021",74.456,122.456
"248",176,12,21,38.9,61.1,85,90,5,13,6,8,20,10,4,5,5,6,3,4,"Real Valladolid","Barcelona",0,2,0,3,"21:00","Tue","22-12-20",3,12,17,0,83,12,21,8,19,4,2,0,0,0,0,0,0,447,697,15,11,56,49,376,637,18618,8,10,8,10,41.96,68.64,7,5,1830,3690,55,104,"LIGA2021",20.456,148.456
"249",273,11,9,53.6,46.4,84,78,12,7,12,12,14,20,10,3,7,5,5,6,"SD Huesca","Levante",1,0,1,1,"18:45","Tue","22-12-20",8,9,17,67,17,11,9,4,6,6,3,0,0,1,0,0,0,469,404,38,18,59,71,372,315,18618,5,8,5,7,48.42,51.86,7,4,2168,2246,44,54,"LIGA2021",20.456,20.456
"250",2,17,9,65.6,34.4,85,74,10,8,17,14,18,11,6,4,5,10,7,2,"Villarreal","Athletic Bilbao",0,1,1,1,"21:00","Tue","22-12-20",6,6,17,50,33,17,9,15,7,2,1,0,1,0,0,0,0,625,329,24,23,53,63,545,242,18618,7,5,6,6,54.18,48.84,4,8,2666,2105,55,48,"LIGA2021",76.456,56.456
"251",19,7,15,65.8,34.2,86,71,8,4,19,26,13,14,4,4,6,10,3,5,"Elche","Osasuna",0,1,2,2,"16:30","Tue","22-12-20",5,6,17,50,33,7,15,7,9,0,4,0,2,0,0,0,0,659,342,20,12,66,58,573,272,18618,3,1,3,4,53.18,43.16,6,13,2448,1996,35,57,"LIGA2021",20.456,20.456
"252",26,23,10,67.4,32.6,85,68,4,5,24,13,14,8,8,1,6,11,1,6,"Real Madrid","Granada",0,0,2,0,"18:45","Wed","23-12-20",18,4,100,0,0,23,10,16,8,5,2,2,0,0,0,0,0,615,298,21,13,64,64,530,221,18619,12,7,10,8,59.18,40.58,4,9,3029,1671,70,61,"LIGA2021",154.456,20.456
"253",80,6,2,38.1,61.9,71,76,9,4,23,29,8,17,1,4,12,3,3,4,"Getafe","Celta Vigo",1,1,1,1,"16:30","Wed","23-12-20",9,3,50,50,0,6,2,3,1,3,0,0,0,0,1,0,0,327,530,17,15,78,84,232,431,18619,5,12,3,13,39.12,55.32,5,5,1472,2633,42,51,"LIGA2021",31.456,39.456
"254",105,13,8,44.2,55.8,60,70,16,11,38,19,7,8,2,6,6,3,2,6,"Deportivo Alaves","Eibar",2,1,2,1,"21:00","Wed","23-12-20",8,6,50,17,33,13,8,6,5,4,3,3,0,0,0,0,0,344,432,18,21,89,111,237,300,18619,5,6,4,4,35.22,47.32,6,4,1545,1867,40,70,"LIGA2021",20.456,20.456
"255",133,6,6,72.1,27.9,85,56,20,4,21,23,12,13,5,5,8,10,7,4,"Real Betis","Cadiz",0,0,1,0,"21:00","Wed","23-12-20",13,9,50,33,17,6,6,6,5,0,1,0,0,0,0,0,0,683,265,17,17,58,84,608,164,18619,4,4,3,3,58.26,40.44,9,9,2551,1779,51,35,"LIGA2021",30.456,20.456
"256",243,10,6,43.4,56.6,82,88,9,15,16,6,21,14,4,7,5,13,2,5,"Sevilla","Villarreal",1,0,2,0,"16:00","Tue","29-12-20",8,11,17,50,33,10,6,5,6,3,0,1,0,1,0,0,0,418,546,14,27,68,50,336,468,18625,10,7,4,6,66.96,57.88,2,4,3081,2753,69,59,"LIGA2021",122.456,76.456
"257",244,16,9,73.1,26.9,88,62,12,5,24,10,17,19,5,7,13,11,5,5,"Barcelona","Eibar",0,0,1,1,"18:15","Tue","29-12-20",21,3,83,17,0,16,9,11,5,3,4,1,0,1,0,0,0,690,252,19,23,53,65,617,164,18625,10,5,9,5,66.54,48.18,5,6,3550,1965,105,64,"LIGA2021",148.456,20.456
"258",312,8,7,35.3,64.7,62,78,7,11,31,38,18,17,1,6,10,12,4,2,"Cadiz","Real Valladolid",0,0,0,0,"20:30","Tue","29-12-20",4,5,17,50,33,8,7,7,5,1,2,0,0,0,0,0,0,295,544,14,28,73,89,208,427,18625,4,5,3,5,39.64,41.64,9,9,1781,1981,39,58,"LIGA2021",20.456,20.456
"259",316,10,19,38.4,61.6,70,84,12,10,10,13,23,9,3,6,4,17,4,6,"Levante","Real Betis",3,1,4,3,"20:30","Tue","29-12-20",12,11,50,0,50,10,19,7,14,3,4,0,0,0,1,0,0,329,531,11,23,66,48,251,459,18625,8,7,7,4,52.44,60.7,4,5,2259,2684,50,50,"LIGA2021",20.456,30.456
"260",77,6,14,32.3,67.7,82,91,9,10,4,10,8,14,2,3,10,5,2,1,"Elche","Real Madrid",0,1,1,1,"20:30","Wed","30-12-20",2,12,0,0,100,6,14,3,11,1,3,1,0,1,0,0,0,359,755,11,29,57,52,290,673,18626,3,15,4,11,55.04,59.14,7,2,2598,3035,31,73,"LIGA2021",20.456,154.456
"261",114,15,17,57,43,86,83,7,17,18,12,15,9,0,5,5,11,4,3,"Celta Vigo","SD Huesca",1,0,2,1,"18:15","Wed","30-12-20",13,7,50,33,17,15,17,14,13,1,4,0,0,0,0,0,0,581,439,9,33,52,42,519,364,18626,13,5,12,5,59.16,50.1,2,7,2766,2203,43,49,"LIGA2021",39.456,20.456
"262",239,10,10,50.7,49.3,75,75,11,6,20,21,18,18,5,2,9,9,2,4,"Atletico Madrid","Getafe",1,0,1,0,"18:15","Wed","30-12-20",10,0,100,0,0,10,10,6,6,4,3,0,1,0,0,0,0,495,480,14,20,66,91,415,369,18626,12,5,8,4,50.58,37.04,3,6,2652,1484,53,40,"LIGA2021",20.456,31.456
"263",3,24,16,53.1,46.9,74,72,8,9,15,17,13,16,6,6,7,7,6,5,"Granada","Valencia",1,1,2,1,"16:00","Wed","30-12-20",7,11,17,33,50,24,16,17,9,7,6,0,1,0,0,0,0,389,343,30,18,49,53,310,272,18626,7,3,7,4,35.2,33.24,8,6,1534,1472,55,43,"LIGA2021",20.456,74.456
"264",104,4,13,60.6,39.4,77,67,8,9,26,28,14,19,2,4,12,9,1,5,"Athletic Bilbao","Real Sociedad",0,1,0,1,"13:00","Thu","31-12-20",7,10,33,0,67,4,13,2,2,2,10,0,1,0,0,0,0,481,315,19,18,68,73,394,224,18627,5,2,6,3,46.12,55.68,8,7,2110,2363,52,54,"LIGA2021",56.456,29.456
"265",299,8,15,32.3,67.8,57,82,3,5,20,19,15,10,5,4,5,6,4,4,"Osasuna","Deportivo Alaves",0,0,1,1,"15:15","Thu","31-12-20",8,4,67,17,17,8,15,3,6,4,8,1,0,0,1,0,0,260,543,17,38,72,63,171,441,18627,1,7,5,4,39.04,37.28,14,5,1814,1621,54,40,"LIGA2021",20.456,20.456
"266",28,11,8,53.5,46.5,75,67,7,6,27,21,15,21,5,9,9,8,2,7,"Getafe","Real Valladolid",0,1,0,1,"17:30","Sat","02-01-21",7,4,33,67,0,11,8,7,5,4,3,0,0,0,0,0,0,446,386,31,20,81,88,333,278,18629,4,5,3,4,36.5,47.58,6,8,1612,2249,39,55,"LIGA2021",31.456,20.456
"267",145,9,6,41,59,87,89,6,10,14,12,15,14,1,5,8,9,1,3,"Real Madrid","Celta Vigo",1,0,2,0,"20:00","Sat","02-01-21",19,7,67,33,0,9,6,6,3,2,3,1,0,0,0,0,0,487,700,11,26,55,52,421,621,18629,13,13,11,11,65.3,57.04,3,2,3406,2718,77,41,"LIGA2021",154.456,39.456
"268",200,12,9,50,50,87,82,10,4,12,6,6,12,3,5,7,3,7,7,"Villarreal","Levante",1,0,2,1,"13:00","Sat","02-01-21",9,7,50,17,33,12,9,10,7,1,2,1,0,0,0,0,0,510,504,5,20,54,67,451,417,18629,6,10,5,10,60.16,47.12,5,6,2895,2080,55,50,"LIGA2021",76.456,20.456
"269",331,16,6,45.3,54.7,79,83,10,8,13,15,18,15,2,1,13,7,7,3,"Real Betis","Sevilla",0,0,1,1,"15:15","Sat","02-01-21",11,12,33,17,50,16,6,12,5,2,1,0,0,2,0,0,0,409,496,13,13,60,66,336,415,18629,7,10,7,5,60.42,62.1,7,2,2667,2906,62,63,"LIGA2021",30.456,122.456
"270",65,13,5,49.2,50.8,84,83,12,16,13,10,14,16,5,4,7,6,3,2,"Athletic Bilbao","Elche",1,0,1,0,"13:00","Sun","03-01-21",7,7,40,40,20,13,5,11,3,2,2,0,0,0,0,0,0,461,471,16,23,60,58,385,390,18630,5,3,6,4,48.26,52.04,7,7,2098,2547,46,33,"LIGA2021",56.456,20.456
"271",137,4,20,30.6,69.4,82,91,10,15,2,9,21,9,2,6,3,7,2,4,"SD Huesca","Barcelona",0,1,0,1,"20:00","Sun","03-01-21",3,20,0,25,75,4,20,2,17,2,3,0,0,0,0,0,0,360,816,11,12,60,55,289,747,18630,5,11,6,9,52.24,64.72,8,4,2359,3344,61,100,"LIGA2021",20.456,148.456
"272",216,8,6,62.1,37.9,75,59,4,4,22,40,14,14,7,2,9,8,7,6,"Real Sociedad","Osasuna",0,1,1,1,"17:30","Sun","03-01-21",9,6,50,33,17,8,6,6,2,2,4,0,0,0,0,0,0,503,305,41,9,65,79,395,217,18630,4,2,4,6,49.9,39.82,7,11,2095,1741,54,52,"LIGA2021",29.456,20.456
"273",338,15,6,55.9,44.1,61,49,7,8,42,43,10,21,4,2,10,4,4,8,"Eibar","Granada",0,0,2,0,"17:30","Sun","03-01-21",19,4,100,0,0,15,6,12,4,2,2,0,0,1,0,0,0,380,300,32,13,101,92,247,194,18630,3,10,4,8,46.16,39.34,7,6,1894,1622,62,70,"LIGA2021",20.456,20.456
"274",24,4,8,41.1,58.9,74,82,11,6,9,14,9,17,1,5,7,4,3,3,"Deportivo Alaves","Atletico Madrid",0,1,1,2,"15:15","Sun","03-01-21",2,12,0,17,83,5,8,1,4,3,2,0,2,0,0,1,0,387,555,8,15,80,70,298,468,18630,5,12,3,8,44.36,47.34,5,3,1872,2466,44,49,"LIGA2021",20.456,20.456
"275",257,11,9,71.4,28.6,86,67,6,6,19,18,17,8,9,7,5,11,7,4,"Valencia","Cadiz",0,0,1,1,"20:00","Mon","04-01-21",10,3,75,25,0,11,9,8,5,3,4,0,0,0,0,0,0,598,245,32,26,44,67,522,152,18631,3,4,5,2,36,36.16,7,8,1477,1621,54,41,"LIGA2021",74.456,20.456
"276",259,8,13,42.6,57.4,85,89,6,11,6,10,11,21,3,4,11,7,3,4,"Athletic Bilbao","Barcelona",1,2,2,3,"20:00","Wed","06-01-21",3,4,33,33,33,8,13,6,12,0,0,2,1,0,0,0,0,490,665,16,10,56,45,416,609,18633,7,11,5,9,46.04,65.96,5,4,2097,3465,46,96,"LIGA2021",56.456,148.456
"277",13,8,15,56.8,43.2,89,85,6,17,11,11,20,11,3,4,7,11,6,5,"Celta Vigo","Villarreal",0,4,0,4,"20:00","Fri","08-01-21",10,11,50,0,50,8,15,7,9,1,6,0,0,0,0,0,0,620,471,19,10,49,47,552,412,18635,10,8,9,7,58.82,58.7,4,6,2922,2841,41,55,"LIGA2021",39.456,76.456
"278",234,8,9,29.9,70.1,73,89,13,15,14,13,10,13,2,4,8,2,5,2,"Osasuna","Real Madrid",0,0,0,0,"20:00","Sat","09-01-21",4,20,0,0,100,8,9,6,9,2,0,0,0,0,0,0,0,345,810,13,29,74,63,258,716,18636,3,13,7,11,37.9,62.2,10,3,1635,3216,48,75,"LIGA2021",20.456,154.456
"279",251,12,10,60.4,39.6,82,77,10,9,15,13,11,19,2,9,11,4,3,7,"Sevilla","Real Sociedad",2,2,3,2,"13:00","Sat","09-01-21",10,7,50,33,17,12,11,8,6,2,4,2,0,0,0,0,1,556,364,17,24,64,40,473,299,18636,11,4,6,4,60.42,52.46,2,7,2741,2233,57,54,"LIGA2021",122.456,29.456
