,home_shot,away_shot,home_possession,away_possession,home_pass_success,away_pass_success,home_dribbles,away_dribbles,home_aerials_won,away_aerials_won,home_tackles,away_tackles,home_corners,away_corners,home_dispossessed,away_dispossessed,home_missing_player,away_missing_player,home_missing_player_rating,away_missing_player_rating,home,away,half_home_score,half_away_score,full_home_score,full_away_score,kick_off,date,matchup_home_goals,matchup_away_goals,matchup_home_wins,matchup_draw,matchup_away_wins,home_total_att,away_total_att,home_open_att,away_open_att,home_set_att,away_set_att,home_counter_att,away_counter_att,home_pk_att,away_pk_att,home_own_att,away_own_att,home_total_passes,away_total_passes,home_crosses_passes,away_crosses_passes,home_long_balls,away_long_balls,home_short_passes,away_short_passes
335,14,14,44.3,55.7,80,81,13,17,18,13,17,15,4,7,13,8,3,3,6.72,6.48,Girona,Rayo Vallecano,2,0,2,1,12:00,"Jmos, 27-Okt-18",6.0,10.0,Won (17%),Drew (17%),Won (67%),14,14,11,6,2,8,0,0,1,0,0,0,382,478,13,29,57,55,311,392
336,13,6,66.3,33.7,81,67,11,8,26,29,13,24,13,2,16,5,8,4,6.61,6.54,Girona,SD Huesca,0,2,0,2,19:45,"Jmos, 09-Feb-19",7.0,4.0,Won (50%),Drew (33%),Won (17%),13,6,6,5,7,1,0,0,0,0,0,0,555,283,45,11,70,58,439,212
337,10,12,23.8,76.2,68,90,4,8,6,15,16,12,4,3,8,7,3,3,6.34,6.44,Getafe,Barcelona,1,2,1,2,19:45,"Jpl, 06-Jan-19",1.0,16.0,Won (0%),Drew (33%),Won (67%),10,12,8,6,2,5,0,1,0,0,0,0,239,756,16,6,54,76,169,671
338,9,8,46.3,53.7,75,75,9,8,31,17,22,15,4,3,11,16,0,1,,6.39,Espanyol,Eibar,0,0,1,0,19:00,"Jnne, 25-Sep-18",10.0,12.0,Won (17%),Drew (33%),Won (50%),9,8,7,4,1,4,1,0,0,0,0,0,447,518,13,14,69,96,362,408
339,17,11,60.2,39.8,84,79,10,11,26,15,15,11,6,1,5,6,5,1,6.51,6.92,Girona,Valencia,1,1,2,3,15:15,"Jpl, 10-Mac-19",2.0,3.0,Won (33%),Drew (0%),Won (67%),17,11,10,7,6,3,0,1,1,0,0,0,561,375,34,6,58,67,469,297
340,15,13,48.7,51.3,61,59,14,6,42,38,9,16,5,7,10,6,3,2,6.6,6.37,Deportivo Alaves,Getafe,0,0,1,1,19:00,"Alh, 27-Sep-18",12.0,10.0,Won (50%),Drew (17%),Won (33%),15,13,7,7,7,5,0,1,1,0,0,0,299,316,17,16,80,77,202,223
341,14,14,62.0,38.0,78,66,7,3,37,25,9,20,8,6,10,7,4,4,6.69,6.62,Athletic Bilbao,Deportivo Alaves,1,1,1,1,12:00,"Jmos, 27-Apr-19",5.0,6.0,Won (17%),Drew (50%),Won (33%),14,14,7,9,7,5,0,0,0,0,0,0,460,281,36,20,54,63,370,198
342,11,5,56.8,43.2,85,80,19,8,11,16,22,24,8,2,17,13,6,4,6.76,6.59,Real Madrid,Athletic Bilbao,0,0,3,0,15:15,"Jpl, 21-Apr-19",10.0,6.0,Won (50%),Drew (50%),Won (0%),11,5,8,4,3,1,0,0,0,0,0,0,559,424,19,16,70,53,468,355
343,8,14,60.5,39.5,88,81,13,12,11,8,15,8,2,9,5,11,1,4,6.55,6.41,Real Betis,Rayo Vallecano,0,0,2,0,19:45,"Jpl, 09-Des-18",8.0,12.0,Won (17%),Drew (33%),Won (50%),8,14,3,6,4,7,0,1,1,0,0,0,548,354,7,26,66,49,475,274
344,19,7,58.6,41.4,79,71,20,11,17,9,29,12,5,2,8,17,4,3,6.9,6.44,Atletico Madrid,Levante,0,0,1,0,11:00,"Jpl, 13-Jan-19",15.0,5.0,Won (67%),Drew (17%),Won (17%),19,7,15,5,3,0,0,2,1,0,0,0,526,370,11,12,62,67,447,291
